Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_49_838.jpg;0;0;0;-1.764721;114.3264;47.40447;359.9849;4.370056;1.020804
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_49_880.jpg;2.172451;0;0;-1.760956;114.2568;47.3984;0.01404111;4.28067;0.9762887
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_49_921.jpg;4.023059;0;0;-1.756791;114.1874;47.3918;0.04076983;4.081657;0.9107353
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_49_970.jpg;6.208605;0;0;-1.750004;114.1182;47.38487;0.06939559;3.765358;0.832451
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_50_019.jpg;8.432276;0;0;-1.745004;114.0151;47.37382;0.1173858;3.028526;0.6956905
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_50_061.jpg;10.28546;0;0;-1.739797;113.9466;47.36626;0.1525607;2.365585;0.5993778
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_50_108.jpg;12.16246;0;0;-1.734779;113.8783;47.35886;0.1899278;1.586647;0.5073197
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_50_150.jpg;14.35058;0;0;-1.726373;113.8103;47.35164;0.2295506;0.6785965;0.4211228
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_50_192.jpg;15;0;0;-1.720737;113.7425;47.34484;0.2707515;359.6566;0.3467928
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_50_234.jpg;15;0;0;-1.716227;113.6409;47.33673;0.3289847;358.0782;0.2857935
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_50_276.jpg;15;0;0;-1.711792;113.5732;47.33275;0.3577137;357.0218;0.2735064
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_50_317.jpg;15;0;0;-1.706948;113.5054;47.33004;0.3792484;355.9666;0.2858327
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_50_359.jpg;15;0;0;-1.70219;113.4377;47.32846;0.3861269;354.9097;0.3126074
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_50_408.jpg;15;0;0;-1.697237;113.37;47.32811;0.3839157;353.8538;0.3582762
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_50_449.jpg;15;0;0;-1.689549;113.3025;47.32904;0.3749897;352.8001;0.4237019
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_50_498.jpg;15;0;0;-1.684143;113.2013;47.33261;0.3382225;351.2185;0.5410309
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_50_539.jpg;15;0;0;-1.678933;113.134;47.33644;0.2987449;350.1635;0.6291317
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_50_587.jpg;15;0;0;-1.67078;113.0669;47.34147;0.252064;349.1103;0.7273694
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_50_628.jpg;15;0;0;-1.665121;113;47.34772;0.1976149;348.058;0.8327034
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_50_671.jpg;15;0;0;-1.659524;112.9333;47.35506;0.1288286;347.0095;0.9351861
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_50_713.jpg;15;0;0;-1.653625;112.8667;47.36357;0.04516394;345.9617;1.033566
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_50_754.jpg;15;0;0;-1.647826;112.7679;47.37812;359.9429;344.3963;1.14869
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_50_805.jpg;15;0;0;-1.642837;112.7035;47.38828;359.9518;343.3519;1.154783
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_50_851.jpg;15;0;0;-1.637793;112.6404;47.39934;0.01977596;342.3388;1.109953
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_50_893.jpg;15;0;0;-1.63297;112.5773;47.41232;0.06142262;341.3376;1.062676
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_50_935.jpg;15;0;0;-1.627708;112.4826;47.43439;0.06981958;339.8157;0.9938029
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_50_976.jpg;15;0;0;-1.622992;112.42;47.45072;0.06547618;338.7961;0.9682512
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_51_018.jpg;15;0;0;-1.618269;112.358;47.46826;0.06140296;337.7766;0.9629447
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_51_060.jpg;15;0;0;-1.61394;112.2963;47.48679;0.04998002;336.7562;0.965453
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_51_102.jpg;15;0;0;-1.609389;112.2351;47.50639;0.03624979;335.7382;0.9807783
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_51_150.jpg;15;0;0;-1.604827;112.1745;47.52698;0.01991443;334.7223;1.006677
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_51_191.jpg;15;0;0;-1.597875;112.1143;47.54857;0.00049124;333.7083;1.041711
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_51_235.jpg;15;0;0;-1.593211;112.0253;47.58246;359.9867;332.1982;1.089058
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_51_282.jpg;15;0;0;-1.588817;111.9667;47.606;359.9895;331.1984;1.105958
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_51_324.jpg;15;0;0;-1.584099;111.9087;47.63047;359.9887;330.1978;1.11217
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_51_367.jpg;15;0;0;-1.579336;111.8513;47.65588;359.9883;329.1968;1.112023
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_51_407.jpg;15;0;0;-1.574746;111.7945;47.68221;359.9885;328.1971;1.105938
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_51_448.jpg;15;0;0;-1.568188;111.7383;47.70948;359.987;327.1977;1.096532
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_51_491.jpg;15;0;0;-1.563805;111.6827;47.73767;359.9876;326.1997;1.087862
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_51_539.jpg;15;0;0;-1.559422;111.6007;47.78157;359.9916;324.7047;1.071906
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_51_580.jpg;15;0;0;-1.555047;111.5469;47.812;359.9916;323.7136;1.06656
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_51_622.jpg;15;0;0;-1.550689;111.4937;47.84327;359.9917;322.7248;1.062728
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_51_665.jpg;15;0;0;-1.546337;111.4413;47.87537;359.9917;321.7382;1.060496
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_51_706.jpg;15;0;0;-1.541989;111.3896;47.90827;359.9917;320.7539;1.059797
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_51_747.jpg;15;0;0;-1.537644;111.3385;47.94196;359.9917;319.7718;1.060395
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_51_789.jpg;15;0;0;-1.53088;111.2882;47.97641;359.9917;318.7918;1.061981
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_51_830.jpg;15;0;0;-1.526541;111.2387;48.01161;359.9918;317.8139;1.064159
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_51_872.jpg;15;0;0;-1.522205;111.1899;48.04753;359.9918;316.8382;1.066525
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_51_922.jpg;15;0;0;-1.517875;111.118;48.10285;359.9886;315.3817;1.07415
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_51_963.jpg;15;0;0;-1.513559;111.0711;48.14054;359.9886;314.4111;1.075559
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_52_005.jpg;15;0;0;-1.509251;111.025;48.17889;359.9886;313.4426;1.076146
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_52_047.jpg;15;0;0;-1.504961;110.9796;48.21791;359.9886;312.4761;1.075852
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_52_096.jpg;15;0;0;-1.4988;110.913;48.27756;359.9919;311.0269;1.069329
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_52_143.jpg;15;0;0;-1.49455;110.8696;48.31817;359.9919;310.0654;1.067216
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_52_192.jpg;15;0;0;-1.487967;110.827;48.35938;359.9919;309.106;1.06468
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_52_233.jpg;15;0;0;-1.483762;110.7853;48.40119;359.9919;308.1486;1.06195
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_52_282.jpg;15;0;0;-1.479571;110.7242;48.46505;359.9889;306.7195;1.062099
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_52_325.jpg;15;0;0.0444612;-1.475392;110.6845;48.50818;359.9908;305.7667;1.059882
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_52_366.jpg;15;0;0.166692;-1.463247;110.6461;48.55145;-0.001793565;304.8207;1.059225
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_52_408.jpg;13.11195;0;0.2925618;-1.435346;110.6096;48.59436;0.02252135;303.9407;1.067482
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_52_448.jpg;11.24774;0;0.4168425;-1.369138;110.5755;48.63619;0.08061005;303.1685;1.074806
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_52_498.jpg;9.083999;0;0.561092;-1.306201;110.5291;48.69564;0.2173129;302.2317;1.041688
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_52_539.jpg;7.171094;0;0.688619;-1.238394;110.5013;48.73286;0.3254273;301.7125;0.9746971
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_52_581.jpg;5.308319;0;0.812804;-1.160414;110.476;48.76817;0.434029;301.3364;0.8622681
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_52_623.jpg;3.421082;0;0.9386199;-1.069768;110.454;48.80005;0.5810122;300.9825;0.7098522
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_52_664.jpg;1.55841;0;1;-0.9441904;110.436;48.82701;0.8077433;300.7805;0.5253831
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_52_706.jpg;0;0;1;-0.8241706;110.421;48.84999;1.069372;300.557;0.298041
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_52_747.jpg;0;0;1;-0.7099508;110.41;48.86681;1.407168;300.3675;0.01787292
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_52_789.jpg;0;0;1;-0.4620123;110.405;48.87983;1.741866;300.4537;359.8694
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_52_830.jpg;0;0;1;-0.3561985;110.4021;48.88916;2.040375;300.4774;359.7999
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_52_872.jpg;0;0;1;-0.2213431;110.4011;48.89588;2.273048;300.1776;359.8149
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_52_916.jpg;0;0;1;-0.08599772;110.4015;48.8964;2.573062;300.1388;359.8701
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_52_963.jpg;0;0;1;-0.05015413;110.4016;48.89666;2.568963;300.1086;0.009738805
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_53_005.jpg;0;0;1;0.05807952;110.4015;48.89667;2.44932;300.11;0.09137251
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_53_046.jpg;0;0;1;0.1032971;110.4013;48.89664;2.175921;300.1172;0.09440433
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_53_087.jpg;0;0;1;0.1784682;110.4012;48.89661;1.765967;300.126;0.03631551
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_53_128.jpg;0;0;1;0.254166;110.4012;48.89667;1.201975;300.1189;359.9913
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_53_170.jpg;0;0;1;0.2488083;110.4013;48.89652;0.6371065;300.119;359.9807
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_53_214.jpg;0;0;1;0.239195;110.4014;48.89637;0.09395923;300.1189;359.9709
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_53_254.jpg;0;0;1;0.2277331;110.4016;48.89614;359.343;300.1172;359.9754
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_53_296.jpg;0;0;1;0.1979937;110.4018;48.89599;358.9145;300.1167;0.01818779
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_53_338.jpg;0;0;1;0.1730529;110.4015;48.89565;358.554;300.1177;0.02555101
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_53_380.jpg;-0.6350085;0;1;0.1263517;110.4007;48.89499;358.3026;300.1126;359.97
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_53_422.jpg;-2.488221;0;1;0.0723419;110.4011;48.89512;358.1643;300.1121;359.9745
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_53_469.jpg;-4.650201;0;1;0;110.4016;48.89535;358.1576;300.1158;0.009229208
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_53_510.jpg;-6.534139;0;1;-0.0511967;110.4013;48.89506;358.2763;300.1159;0.004221313
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_53_553.jpg;-8.400244;0;1;-0.1042209;110.401;48.89483;358.5154;300.1156;0.004958674
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_53_594.jpg;-10.29173;0;1;-0.1311778;110.4007;48.89477;358.9677;300.1158;0.03395654
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_53_636.jpg;-12.15347;0;1;-0.1315391;110.4007;48.8949;359.2585;300.1163;0.06857034
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_53_685.jpg;-14.34543;0;1;-0.1280301;110.4006;48.89501;359.5414;300.1164;0.1001403
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_53_727.jpg;-15;0;1;-0.1236513;110.4006;48.8951;359.8143;300.1161;0.1284571
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_53_768.jpg;-15;0;1;-0.115597;110.4005;48.89518;0.07539656;300.1155;0.1534293
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_53_809.jpg;-15;0;1;-0.1093176;110.4005;48.89526;0.3229622;300.1148;0.1750646
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_53_851.jpg;-15;0;1;-0.09740074;110.4002;48.89525;0.5467396;300.114;0.1808999
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_53_893.jpg;-15;0;1;-0.08450976;110.4;48.89525;0.740801;300.1135;0.1695614
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_53_935.jpg;-13.77002;0;1;-0.07415984;110.3998;48.89526;0.9877973;300.1133;0.1364161
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_53_977.jpg;-11.87513;0;1;-0.06531477;110.3995;48.89523;1.120688;300.1136;0.09935807
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_54_018.jpg;-10.01066;0;1;-0.04963231;110.3993;48.89518;1.215659;300.1146;0.04369117
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_54_059.jpg;0;0;0;-0.03363046;110.3991;48.89507;1.259632;300.1158;359.9747
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_54_110.jpg;0;0;0;-0.02330589;110.3996;48.89537;1.254963;300.116;359.9646
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_54_150.jpg;0;0.1421613;0;0.01768118;110.3997;48.89608;1.204571;300.092;359.9699
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_54_191.jpg;0;0.2686407;0;0.01001238;110.3997;48.89698;1.131084;300.1321;359.9782
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_54_233.jpg;0;0.3916158;0;0.03221779;110.3998;48.8971;1.068238;300.0691;359.9836
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_54_275.jpg;0;0.5178468;0;0.04085494;110.4003;48.89638;0.9830078;300.2315;359.9863
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_54_317.jpg;0;0.6422187;0;0.0618294;110.4014;48.89457;0.9511728;300.2595;359.9889
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_54_358.jpg;0;0.7669758;0;0.0643397;110.4027;48.89233;0.9230771;300.2165;359.9921
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_54_400.jpg;0;0.8922822;0;0.1071616;110.4053;48.88806;0.9378952;300.242;-0.0007158251
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_54_441.jpg;-1.238035;1;0;0.1254427;110.4084;48.8826;0.9680225;300.1926;0.001275346
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_54_484.jpg;-3.132274;1;0;0.1718779;110.4123;48.87555;1.021854;300.0708;0.0008056102
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_54_525.jpg;-4.980397;1;0;0.2040238;110.4169;48.86683;1.098597;300.0339;-0.0003066678
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_54_567.jpg;-6.855111;1;0;0.2367807;110.422;48.85689;1.179714;299.8949;0.0004686343
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_54_608.jpg;-8.748571;1;0;0.2937696;110.4275;48.84567;1.249426;299.6785;0.0009488214
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_54_650.jpg;-10.613;1;0;0.3222217;110.433;48.83403;1.265416;299.4303;0.0008392507
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_54_691.jpg;-12.50883;1;0;0.3582407;110.4384;48.82191;1.226851;299.218;0.001499624
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_54_733.jpg;-14.36616;1;0;0.399012;110.4442;48.80856;1.177183;298.9059;0.001333022
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_54_775.jpg;-15;1;0;0.4347845;110.4536;48.78531;1.143178;298.5242;359.9938
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_54_817.jpg;-14.38043;1;0;0.4517718;110.4607;48.76812;1.145299;298.127;359.9926
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_54_859.jpg;-12.4984;1;0;0.5026167;110.4688;48.74889;1.180233;297.7723;-0.001918089
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_54_900.jpg;-10.63528;1;0;0.5246713;110.4772;48.72892;1.202167;297.4491;0.003342779
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_54_941.jpg;-8.753371;1;0;0.5541293;110.4858;48.70812;1.209593;297.1822;0.002152896
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_54_984.jpg;-6.903389;1;0;0.5755984;110.4951;48.68668;1.201649;296.9813;0.001039378
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_55_025.jpg;-5.005037;1;0;0.6157451;110.5052;48.66396;1.195405;296.8881;0.0008544931
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_55_067.jpg;-3.132137;1;0;0.6588543;110.5162;48.6399;1.193696;296.6783;0.001617825
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_55_108.jpg;-1.256726;1;0;0.6955439;110.528;48.61511;1.183432;296.6011;7.712288E-06
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_55_157.jpg;-1.906742;1;0;0.7464606;110.5474;48.57492;1.203363;296.5408;-0.0007340871
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_55_199.jpg;-4.053679;1;0;0.7693355;110.5606;48.54664;1.21277;296.4444;0.0003747305
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_55_240.jpg;-5.924283;1;0;0.7986717;110.574;48.51694;1.218374;296.2333;0.001339767
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_55_282.jpg;-7.802313;1;0;0.8325804;110.5873;48.48585;1.219588;295.9073;0.002072525
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_55_323.jpg;-9.678215;1;0;0.8641546;110.6006;48.45351;1.212283;295.4839;0.003053324
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_55_366.jpg;-11.56137;1;0;0.8929464;110.6135;48.42008;1.197718;294.9609;0.004158386
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_55_407.jpg;-13.41602;1;0;0.9302006;110.6265;48.38467;1.203299;294.4542;0.001910953
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_55_447.jpg;-15;1;0;0.9798571;110.6391;48.34805;1.201598;293.783;-0.002749409
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_55_491.jpg;-15;1;0;1.010224;110.6514;48.31012;1.196303;293.0565;359.9899
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_55_531.jpg;-15;1;0;1.034033;110.6635;48.27099;1.191697;292.3076;359.9821
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_55_573.jpg;-15;1;0;1.065116;110.6754;48.23045;1.192647;291.5323;359.9751
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_55_616.jpg;-15;1;0;1.096705;110.6931;48.16691;1.203568;290.3479;359.9668
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_55_657.jpg;-13.12159;1;0;1.134167;110.7052;48.12259;1.220192;289.6604;359.9713
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_55_699.jpg;-11.23544;1;0;1.165427;110.7177;48.07723;1.227463;289.0439;359.9886
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_55_741.jpg;-9.374581;1;0;1.197748;110.7303;48.03068;1.22777;288.5049;0.004522102
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_55_782.jpg;-7.481053;1;0;1.23239;110.743;47.98268;1.231184;288.0072;0.00444836
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_55_824.jpg;-5.610853;1;0;1.261897;110.7561;47.93361;1.233127;287.5862;0.003741983
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_55_866.jpg;-3.736027;1;0;1.292042;110.7699;47.88341;1.235858;287.2584;0.002672279
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_55_907.jpg;-1.869823;1;0;1.322323;110.7844;47.8321;1.237701;287.0413;0.001583879
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_55_948.jpg;0;1;0;1.371469;110.7996;47.77965;1.241714;286.927;0.0004427856
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_55_990.jpg;0;1;0;1.401529;110.8155;47.72616;1.242749;286.8923;-0.0005148666
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_56_032.jpg;0;1;0;1.434664;110.8318;47.67148;1.243241;286.8743;-0.0007437852
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_56_073.jpg;0;1;0;1.464718;110.8485;47.61552;1.248483;286.8638;-0.0009346905
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_56_116.jpg;0;1;0;1.497069;110.8743;47.52939;1.252254;286.8516;-0.000933651
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_56_157.jpg;-0.6414975;1;0;1.527245;110.8918;47.47048;1.253313;286.8318;-0.0009027881
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_56_199.jpg;-2.497248;1;0;1.558289;110.9092;47.41023;1.254772;286.7215;-0.0002060623
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_56_241.jpg;-4.379157;1;0;1.588799;110.9262;47.34871;1.251817;286.4916;0.000546719
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_56_282.jpg;-6.247683;1;0;1.620806;110.9428;47.28568;1.255579;286.1485;0.001229369
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_56_324.jpg;-8.118397;1;0;1.64883;110.9588;47.22138;1.252848;285.6764;0.0008004842
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_56_367.jpg;-9.996234;1;0;1.678861;110.9738;47.15559;1.252484;285.0661;359.9895
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_56_415.jpg;-8.109932;1;0;1.708004;110.9956;47.05439;1.256454;284.1166;359.9761
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_56_456.jpg;-5.935415;1;0;1.753559;111.0105;46.98548;1.256912;283.5956;359.9834
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_56_497.jpg;-4.060994;1;0;1.785219;111.0258;46.91528;1.263307;283.2064;0.001378713
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_56_539.jpg;-2.175763;1;0;1.815771;111.0411;46.84382;1.270426;282.9362;0.00119048
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_56_581.jpg;-0.3143115;1;0;1.846241;111.0569;46.77116;1.28075;282.8017;0.0003480664
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_56_623.jpg;0;1;0;1.8757;111.0732;46.69751;1.284349;282.757;-0.0006353672
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_56_664.jpg;0;1;0;1.906807;111.0898;46.62269;1.286541;282.7379;-0.0009835016
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_56_706.jpg;0;1;0;1.937003;111.1067;46.54665;1.290619;282.7255;-0.001061897
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_56_748.jpg;0;1;0;1.966867;111.1238;46.46945;1.294613;282.7183;-0.001118689
D:\Docs\projects\python\MarsRover\IMG\robocam_2020_07_19_12_13_56_788.jpg;0;1;0;2.011291;111.1412;46.39113;1.295655;282.7108;-0.001149366
